cell_type,gene_symbol,gene_id_AD,log2FoldChange_AD,lfcSE_AD,stat_AD,pvalue_AD,padj_AD,log2FoldChange_PD,lfcSE_PD,stat_PD,pvalue_PD,padj_PD,brain_AD_PD_same_direction,conjunction_p,conjunction_FDR,retinal_donors_detected,retinal_positive_cells,retinal_total_counts,retina_expression,protein_rows,AD_donors_measured,Control_donors_measured,AD_retina_protein_measured,AD_retina_log2FC,AD_retina_t,AD_retina_pvalue,AD_retina_FDR,Lysis_AD_vs_Control_log2FC,RIPA_AD_vs_Control_log2FC,AD_retina_buffer_direction_consistent,AD_retina_nominal_P05,AD_retina_FDR05,UniProt,PD_AH_mean_Control,PD_AH_mean_PD,PD_AH_log2RFU_diff,PD_AH_Welch_t,PD_AH_pvalue,PD_AH_FDR,PD_AH_nominal_P05,PD_AH_FDR05,PD_AH_FDR05_abs_effect_gt1,PD_AH_FDR05_abs_effect_gt2,PD_aqueous_protein_measured,AD_retina_same_direction_as_AD_brain,PD_aqueous_same_direction_as_PD_brain,AD_retina_nominal_support,AD_retina_FDR_support,AD_retina_buffer_robust_support,PD_aqueous_nominal_support,PD_aqueous_FDR_support,PD_aqueous_strong_support,both_ocular_proteins_measured,both_ocular_same_disease_direction,dual_ocular_nominal_support,dual_ocular_FDR_support,multimodal_directional_support,multimodal_nominal_support,multimodal_FDR_support,matched_pathways,concordant_pathways,convergent_FDR05_pathways,core_evidence_class
Astro,HINT1,ENSG00000169567.11,-0.4265101440598454,0.2931004498443825,-1.4551671424806576,0.1456229948587316,0.9283335323354028,-0.9003386567573907,0.369090685599646,-2.439342665325321,0.014714008418566,0.3592703263972955,True,0.0728114974293658,0.8649993362827079,7,67602.0,652754.0,True,1.0,8.0,8.0,True,-0.1719138829144526,-0.3611910823973355,0.7245463431509642,0.9077224745749805,-0.3179763784714211,-0.0258513873574806,True,False,False,P49773,5.009275496685937,4.293124451399537,-0.7161510452864004,-1.709295117885086,0.150620537045144,0.2358782268365202,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,USP11,ENSG00000102226.9,-0.4242912790175013,0.178459207911958,-2.3775252842477226,0.0174292480241687,0.7617256166334234,-0.4154856288793658,0.1989188931673264,-2.088718785147612,0.0367330448479631,0.4737045357980433,True,0.0183665224239815,0.8649993362827079,7,39798.0,103937.0,True,1.0,8.0,8.0,True,-0.3387250634972147,-0.5949765397749028,0.5622082075913419,0.8830911939996079,-0.5203273093843563,-0.1571228176100803,True,False,False,P51784,0.9933218957593096,0.0,-0.9933218957593096,-3.145310083379454,0.005595586479916,0.027078641715308,True,True,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,DYNLT3,ENSG00000165169.10,-0.4138636950048684,0.5314496364010738,-0.7787449019770036,0.436130000033439,0.9762554314607028,-1.005925707037702,0.2930405999664884,-3.432717879886739,0.0005975635362696,0.1130967414788789,True,0.2180650000167195,0.8649993362827079,7,33156.0,226572.0,True,1.0,8.0,8.0,True,-0.911843296067623,-1.644073601494179,0.1224243903819833,0.8768494707880053,-0.9777203842245116,-0.8459662079107346,True,False,False,P51808,2.5176282099186458,1.717041877462968,-0.8005863324556777,-1.0257797996452718,0.3451059130107707,0.4217302449955542,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,CDHR1,ENSG00000148600.14,-0.3955672349182436,0.4578753181563416,-0.8639191046833782,0.3876323310668836,0.9762554314607028,-0.5365782398366433,0.3946398954507777,-1.359665472300352,0.1739358091273184,0.7360947071478323,True,0.1938161655334418,0.8649993362827079,7,5996.0,7944.0,True,1.0,7.0,5.0,True,-0.9740512268371512,-2.016865322622544,0.0822663265921671,0.8768494707880053,-1.325308498032971,-0.6783661830681638,True,False,False,Q96JP9,2.9525272279934454,0.0,-2.9525272279934454,-8.153842893963484,1.866470372914557e-07,2.173789110632173e-05,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,TPD52L1,ENSG00000111907.20,0.3953283423161739,0.2393580729897902,1.651619004858201,0.0986122432885336,0.908880538286683,0.4912394285139332,0.2264633506030918,2.169178488288368,0.0300691356548239,0.4504255493050635,True,0.0493061216442668,0.8649993362827079,7,3538.0,4935.0,True,1.0,8.0,8.0,True,0.3547414233523049,0.4626762013591335,0.6566166504405447,0.8925427404782231,0.4381437365700833,0.3418344703057059,True,False,False,Q16890,2.100819137599087,2.216973947080528,0.1161548094814413,0.2715392901733747,0.7947099972420615,0.8365773102626747,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,APRT,ENSG00000198931.10,-0.5169059334586739,0.5835182649117494,-0.8858436222846428,0.3757017995916959,0.9762554314607028,-0.3912493306638657,0.4181190230803802,-0.9357367377868646,0.3494087504300718,0.8459421757881075,True,0.1878508997958479,0.8649993362827079,7,20948.0,46328.0,True,1.0,8.0,8.0,True,-0.4566698781154166,-0.823957945384917,0.4240920223520465,0.8768494707880053,-0.6365224766640942,-0.2768172795667425,True,False,False,P07741,5.173427155212998,2.752735744061588,-2.4206914111514104,-2.039883179317981,0.1067596624616113,0.1808780110357338,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,CD58,ENSG00000116815.15,0.6675319742012007,0.3156471135261205,2.114804620717562,0.0344466028977824,0.8376316672931244,0.3900613932382631,0.1943110090743763,2.0074075838336034,0.0447062819732096,0.5032163319343946,True,0.0223531409866048,0.8649993362827079,7,1511.0,1608.0,True,1.0,7.0,8.0,True,0.2621773024728924,0.45172684581354,0.6598502479621304,0.8932119210219083,0.2073231569234224,0.3403940827838525,True,False,False,P19256,1.3095294526681531,4.150382763787777,2.8408533111196235,3.7107853915216302,0.0121287932366997,0.0426779255787883,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,RAB24,ENSG00000169228.13,-0.467048718045268,0.461408583688878,-1.0122237308879218,0.3114310920942919,0.9705709434965796,-0.3761860750319311,0.4159861069105626,-0.9043236511569638,0.3658238092113453,0.8532065041059479,True,0.1829119046056726,0.8649993362827079,7,5769.0,6726.0,True,1.0,8.0,8.0,True,-0.5440595975485074,-1.1156194314906007,0.2857953006823374,0.8768494707880053,-0.982362145130118,-0.1057570499668862,True,False,False,Q969Q5,3.935520152994653,3.318143823511412,-0.6173763294832413,-1.7535631702301877,0.1457005634526615,0.2299450656153902,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,SRP14,ENSG00000140319.10,-0.3723428073037951,0.3075919691248824,-1.2105088710967735,0.2260836888247273,0.9501316320019768,-0.7803367336528751,0.3376254448875614,-2.3112497753620103,0.0208190624418712,0.3984418616616819,True,0.1130418444123637,0.8649993362827079,7,77573.0,546797.0,True,1.0,8.0,8.0,True,-0.5888149841395034,-1.3600466387479666,0.2006916130160705,0.8768494707880053,-0.914485856412913,-0.2631441118660831,True,False,False,P37108,2.364015636405899,1.0678192581111217,-1.2961963782947772,-2.096842689841703,0.0640837909204591,0.1253977836077461,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,CYB5R1,ENSG00000159348.12,-0.3626380323643811,0.2894932230067571,-1.2526650143928124,0.2103276433374687,0.9429755242525172,-0.4951524243128432,0.2248290856618308,-2.202350389209029,0.0276405673786784,0.4392931449620734,True,0.1051638216687343,0.8649993362827079,7,19213.0,37094.0,True,1.0,8.0,8.0,True,-0.3204054811770902,-0.6435882208093948,0.5316972093905271,0.8768494707880053,-0.360883516398335,-0.2799274459558383,True,False,False,Q9UHQ9,2.47158272280492,0.0,-2.47158272280492,-6.394826644097765,5.072011027420697e-06,0.0002421827219096,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,NT5C,ENSG00000125458.6,-0.6628272230142059,0.3760027907516027,-1.762825275017937,0.0779299631589877,0.8927921379541766,-0.3608262798833404,0.3468315832831786,-1.0403501217152291,0.2981772658254299,0.8203027925919973,True,0.1490886329127149,0.8649993362827079,7,22095.0,40696.0,True,1.0,8.0,8.0,True,-0.4715263988883649,-0.9014429504697656,0.3840258276055676,0.8768494707880053,-0.6023708248543045,-0.3406819729224253,True,False,False,Q8TCD5,6.736432742250301,4.897349085099327,-1.839083657150974,-1.984233248230027,0.1149818656817777,0.1912220331954989,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,EPHA2,ENSG00000142627.12,1.4739396319392104,0.7491270459589806,1.9675429420017467,0.0491206503655955,0.8726298583442048,0.3565230229517679,0.445244055537809,0.8007361771986484,0.4232843941493427,0.8777147892394327,True,0.2116421970746713,0.8649993362827079,7,2297.0,3257.0,True,1.0,8.0,8.0,True,0.2678199356202242,0.5186234100471206,0.6123625284034395,0.8866151631416815,2.5856293387000235,-0.3540343388494946,False,False,False,P29317,7.332767563566451,8.549709520830618,1.2169419572641669,6.058315342463688,0.0004811043201487,0.005813088505237,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,PPP1R1A,ENSG00000135447.16,0.7745911031169387,0.7158798881420351,1.0820126615475685,0.2792469018858504,0.9591297124319316,0.3552708016732388,0.3872186579394659,0.9174940163363164,0.3588838270181652,0.8487630178827009,True,0.1794419135090826,0.8649993362827079,7,8172.0,12282.0,True,1.0,8.0,8.0,True,0.1262369686605851,0.2056706389313386,0.8401800950873571,0.9473228861730414,-0.1553734439968224,0.4078473813180068,False,False,False,Q13522,2.31299529308934,4.01384040662888,1.7008451135395402,2.652503181919136,0.0321187997051973,0.0778714468793477,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,SNRPD2,ENSG00000125743.10,-0.3503619680634771,0.448014889133156,-0.7820319738510851,0.4341957830692303,0.9762554314607028,-0.4374345627898094,0.3261257581072275,-1.3413063884576222,0.1798209964860955,0.7405530607622514,True,0.2170978915346151,0.8649993362827079,7,45646.0,145618.0,True,1.0,8.0,8.0,True,-0.4493558481985573,-0.9839343793613536,0.3462962771720186,0.8768494707880053,-0.6531092803526768,-0.2456024160444343,True,False,False,P62316,1.1586511271182405,0.0,-1.1586511271182405,-4.138651069950857,0.0006168447060195,0.0069103606731445,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,ATL3,ENSG00000184743.12,0.3425658638735978,0.3154884331345873,1.0858270158115724,0.2775555315786405,0.9583372658894556,0.3953519031694593,0.1341194872956458,2.947758831630236,0.0032008666922826,0.2130251649166419,True,0.1387777657893202,0.8649993362827079,7,3614.0,4028.0,True,1.0,8.0,8.0,True,0.0442077490538217,0.0591985957044864,0.953644761105737,0.9819366146841516,-0.8692525430929336,-0.6316273573878028,True,False,False,Q6DD88,2.5460155712002552,3.00209918019592,0.4560836089956646,0.4833861751615911,0.6513146945436847,0.7107139605562649,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,DNPH1,ENSG00000112667.12,-0.7581244687540775,0.4436522830531531,-1.7088258028038774,0.0874832216401452,0.8927921379541766,-0.3288040800825798,0.4324258677518909,-0.7603709782487729,0.4470328658144715,0.8867381820195267,True,0.2235164329072357,0.8649993362827079,7,16877.0,24815.0,True,1.0,8.0,8.0,True,-0.5878931513062859,-1.1203651099680971,0.2832665921315596,0.8768494707880053,-0.5151583626274423,-0.6606279399851367,True,False,False,O43598,0.5165851710155621,0.0,-0.5165851710155621,-2.1626214142554345,0.0442774216355512,0.096879202817348,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,GSTZ1,ENSG00000100577.18,-0.3646957022640334,0.387576213357312,-0.9409651307156336,0.3467227286016584,0.9718049678562868,-0.3249194637734842,0.173532411289229,-1.8723848839507915,0.0611533747834511,0.5557913577738774,True,0.1733613643008292,0.8649993362827079,7,10787.0,18448.0,True,1.0,8.0,8.0,True,-0.4414851615012587,-0.5249200129422867,0.6092851727263844,0.8854755419750625,-0.304150970878009,-0.5788193521245049,True,False,False,O43708,3.592806415424139,2.373607231948728,-1.2191991834754117,-0.9644165071912522,0.3676111963915178,0.4444604458602354,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,PSMC3,ENSG00000165916.8,-0.3192065255643553,0.443277538320473,-0.7201053470333546,0.4714601355844536,0.9786879789298292,-0.602393585105086,0.2915051639205666,-2.0664937011861464,0.0387818865500425,0.480645736598991,True,0.2357300677922268,0.8649993362827079,7,30741.0,98124.0,True,1.0,8.0,8.0,True,-0.1759724237190134,-0.4168955883122917,0.6839007015909842,0.8998895469979937,-0.3474659849709454,-0.0044788624670815,True,False,False,P17980,4.2561100222511135,2.8330751634243603,-1.4230348588267532,-1.135840890102657,0.3063121946830036,0.4020805716101587,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,GAPDH,ENSG00000111640.14,-0.316759547813354,0.4781051091393953,-0.6625311919036622,0.5076308513919928,0.981142207803213,-0.9983426140456714,0.3969596236393194,-2.5149726939301345,0.0119041603325406,0.3323074435881392,True,0.2538154256959964,0.8649993362827079,7,86155.0,5116567.0,True,1.0,8.0,8.0,True,-0.2788745318361805,-0.7959241496554458,0.4418375865756753,0.8768494707880053,-0.3888028248737996,-0.1689462387985543,True,False,False,P04406,16.24092914079607,14.7042420548331,-1.5366870859629709,-1.8753467587113228,0.1323822923997485,0.2132430302991703,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,TBCB,ENSG00000105254.11,-0.3071357875987349,0.2582932294081079,-1.189097322847185,0.2344013717497348,0.954412134782418,-0.349186420938987,0.3064281243461814,-1.139537768225544,0.2544789248241066,0.8016439405695822,True,0.1272394624120532,0.8649993362827079,7,38512.0,169693.0,True,1.0,8.0,8.0,True,-0.1885251216545747,-0.3720600610446191,0.7169035600475024,0.9073378813297543,-0.0733972244239637,-0.3036530188851856,True,False,False,Q99426,8.397897974282548,8.225804610102102,-0.172093364180446,-0.2541136854522692,0.8101779919060257,0.8489639020322578,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,KCNAB2,ENSG00000069424.14,-0.5826527485430013,0.5046284999892667,-1.1546172056381954,0.2482472176890973,0.954412134782418,-0.2968542756456756,0.1966356956425068,-1.509666262148918,0.1311286041569429,0.6888622671711401,True,0.1241236088445486,0.8649993362827079,7,15689.0,44343.0,True,1.0,8.0,8.0,True,-1.4482948296577511,-2.2666209862327165,0.0408666361156494,0.8768494707880053,-1.7085816467291686,-1.4736247630293242,True,True,False,Q13303,3.7961753385258894,2.0832550319311336,-1.7129203065947567,-1.996183831894471,0.1149501085163038,0.1912220331954989,False,False,False,False,True,True,True,True,False,True,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,PLXDC1,ENSG00000161381.13,-0.8409128995380539,0.9413117324032624,-0.8933415685695533,0.3716742835459687,0.9757279182849604,-0.2959875869175085,0.3299450337152519,-0.8970815034996125,0.3696754277848743,0.8547199466728653,True,0.1858371417729843,0.8649993362827079,7,22444.0,36791.0,True,1.0,8.0,8.0,True,-0.90104287410799,-1.7078892543814357,0.1148446671550871,0.8768494707880053,-0.7001530782081495,-0.9339259731558656,True,False,False,Q8IUK5,11.66535324241136,11.46680385832054,-0.1985493840908212,-0.6678821568390393,0.5367917302672054,0.6042092043019514,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,THYN1,ENSG00000151500.14,-0.4649916647314234,0.3711900839307279,-1.2527049747864518,0.210313094841708,0.9429755242525172,-0.2958301632545237,0.276501410956977,-1.0699047148824647,0.2846622006230728,0.8140982652536226,True,0.1423311003115364,0.8649993362827079,7,19971.0,32963.0,True,1.0,8.0,8.0,True,-0.5317266303430692,-1.010662633411295,0.3319974391686009,0.8768494707880053,-0.6796904251866565,-0.383762835499482,True,False,False,Q9P016,3.329560477378563,0.7317487888712659,-2.597811688507297,-3.974390591571536,0.0126561612566615,0.0435983672780438,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,SULT1A1,ENSG00000196502.11,-0.2902787857001754,0.3689347516822048,-0.7868025020050631,0.4313974886268392,0.9762554314607028,-0.3385445869396508,0.1905707562371485,-1.776477113405385,0.0756543108990096,0.5933959885421394,True,0.2156987443134196,0.8649993362827079,7,14475.0,22791.0,True,1.0,8.0,8.0,True,-0.9710318386197584,-1.4319427533781726,0.175067081359392,0.8768494707880053,-1.0111850364818942,-0.9281339746124856,True,False,False,P50225,4.17785687706045,3.8867736640071215,-0.2910832130533287,-0.7268342280143789,0.5011358191152835,0.5699368398451395,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,LINGO1,ENSG00000169783.12,0.2836772616627557,0.3876495158626832,0.7317879941922654,0.4642979780642484,0.9780185311002288,0.4461672357379475,0.4643299606782121,0.9608840124946154,0.3366104902430908,0.843294926523713,True,0.2321489890321242,0.8649993362827079,7,9853.0,15638.0,True,1.0,8.0,8.0,True,0.5366437601443614,1.0251787427223056,0.3244312070342073,0.8768494707880053,0.795208798698468,0.278078721590262,True,False,False,Q96FE5,12.494268765008014,12.98037888548862,0.4861101204806051,2.4736088337825657,0.0410930039803998,0.0923254187336974,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,PURB,ENSG00000146676.8,0.2730506630862975,0.2850468704529324,0.9579149655368142,0.3381056393516904,0.9714987457522906,0.2917017451074405,0.1312363032532529,2.222721441219887,0.0262345891846612,0.4328021869966794,True,0.1690528196758452,0.8649993362827079,7,11416.0,13570.0,True,1.0,8.0,8.0,True,0.4091716187251251,0.955505426243473,0.3577215548500957,0.8768494707880053,0.7028848004017547,0.1154584370484954,True,False,False,Q96QR8,5.703813490829551,5.794211261604358,0.0903977707748078,0.1889938294363969,0.8574287364404615,0.8886590673980452,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,RPS3A,ENSG00000145425.9,-0.2849606418021243,0.4371328783705244,-0.6518856299813367,0.5144749557333587,0.981142207803213,-0.2608363213695439,0.2821926473527967,-0.924320048082071,0.3553197077541111,0.8476241183849832,True,0.2572374778666793,0.8649993362827079,7,79663.0,624532.0,True,1.0,8.0,8.0,True,-0.455617781121159,-1.0388014921129367,0.3237245269445,0.8768494707880053,-0.8491232704620444,-0.0621122917802772,True,False,False,P61247,3.044036771526703,0.350594237186362,-2.693442534340341,-6.302430023280655,0.0001897388162227,0.0030331561885499,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,TF,ENSG00000091513.15,-0.8105836457078326,0.3736305966445805,-2.169478765891616,0.0300463547493452,0.8210393047837635,-0.2586460077592147,0.173102603064756,-1.4941774599568425,0.1351292423033429,0.6954312342354907,True,0.0675646211516714,0.8649993362827079,7,34272.0,555706.0,True,1.0,8.0,8.0,True,-0.4379661996268744,-0.7079132990997489,0.4927457907781875,0.8768494707880053,-0.7879653728680154,-0.0879670263857299,True,False,False,P02787,17.80280395236591,17.601268784747262,-0.2015351676186476,-2.6363036018842605,0.0423025566497558,0.0941903288379833,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,GMPR2,ENSG00000100938.17,-0.7535052665444262,0.3005209525857434,-2.507330221274468,0.0121647005446053,0.7385437545308315,-0.2580598820780834,0.1886189210966824,-1.368154798986507,0.1712636267936877,0.7333737679975936,True,0.0856318133968438,0.8649993362827079,7,18777.0,38275.0,True,1.0,8.0,8.0,True,-0.4738190874362686,-0.700496669663851,0.4958753208908566,0.8768494707880053,-0.7947840552557537,-0.1528541196167836,True,False,False,Q9P2T1,7.846409155283386,6.929061334540373,-0.9173478207430126,-1.7135996894347838,0.1252110527400229,0.2043521941908432,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,CRYGS,ENSG00000213139.7,0.3376732986120532,0.3883323694167762,0.8695471333466068,0.3845479395413815,0.9762554314607028,0.2490859697988722,0.2079401343798357,1.1978734674850071,0.230966280400397,0.7827814747142868,True,0.1922739697706907,0.8649993362827079,7,437.0,464.0,True,1.0,8.0,8.0,True,0.0483268683237732,0.0959293769414049,0.9249506052354336,0.970856632955828,-0.5872456491423499,0.6838993857898998,False,False,False,P22914,14.659553947775652,15.064925353742002,0.4053714059663491,1.3114318265561349,0.2189423406179099,0.3087691548382716,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,SNAP23,ENSG00000092531.9,0.362891643977372,0.1799393213032134,2.016744541154893,0.0437221791472368,0.8501934662785421,0.2486394633281421,0.1892595799970406,1.3137483626035205,0.1889308999532311,0.7492477755881096,True,0.0944654499766155,0.8649993362827079,7,4582.0,4889.0,True,1.0,8.0,8.0,True,0.0728462222482342,0.1058430990501305,0.9175043086351,0.9682484245793598,0.2226623175611308,-0.0769698730646588,False,False,False,O00161,1.734423956629601,4.92740850186199,3.192984545232389,3.1922531973757304,0.0192311475741564,0.056560444880891,True,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,OXLD1,ENSG00000204237.4,-0.8573276782853789,0.3507207197414839,-2.444473993202668,0.0145063539066981,0.7617256166334234,-0.2465697383376886,0.2458443414952104,-1.0029506346904973,0.3158846800885863,0.8336972457822005,True,0.1579423400442931,0.8649993362827079,7,15174.0,23353.0,True,1.0,8.0,8.0,True,-0.6318688341759753,-0.984904372655576,0.3478193977333412,0.8768494707880053,-0.3312294954376966,-0.6727274489657695,True,False,False,Q5BKU9,0.5551629503302551,0.1505843066412478,-0.4045786436890073,-1.4970494683171172,0.1501546097430161,0.2353582332045231,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
Astro,PPIH,ENSG00000171960.10,-0.3296052015000918,0.3092572731817023,-1.0657961189046448,0.2865158157380983,0.9616324324320092,-0.2452471111465612,0.1562084291718095,-1.569999214810748,0.116415293947616,0.6728989558314581,True,0.1432579078690491,0.8649993362827079,7,7949.0,9097.0,True,1.0,8.0,8.0,True,-0.5277694660638659,-1.0822648941893944,0.2999626344878457,0.8768494707880053,-0.717013056937688,-0.3385258751900437,True,False,False,O43447,5.073596198771365,4.7891936018444,-0.2844025969269648,-0.7109302598887585,0.5093121841673984,0.5780805026120193,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1510,831,26,C_dual_ocular_directional
