candidate_rank,gene_symbol,priority_group,best_evidence_class,best_evidence_rank,n_cell_types_present,cell_types,celltype_evidence_signature,n_class_A,n_class_B,n_class_C,n_class_D,n_class_E,n_class_F,n_best_class_celltypes,n_brain_AD_PD_concordant_celltypes,brain_concordant_all_present_celltypes,median_AD_brain_log2FC,median_PD_brain_log2FC,median_conservative_brain_abs_effect,max_conservative_brain_abs_effect,retina_expression,retinal_donors_detected,AD_retina_log2FC,AD_retina_pvalue,AD_retina_FDR,AD_retina_FDR_support_any_celltype,n_AD_retina_same_direction_celltypes,PD_AH_log2RFU_diff,PD_AH_pvalue,PD_AH_FDR,PD_aqueous_FDR_support_any_celltype,n_PD_aqueous_same_direction_celltypes,n_multimodal_directional_celltypes,n_multimodal_nominal_celltypes,n_multimodal_FDR_celltypes
6600,DSN1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:E | Oligo:F,0,0,0,0,2,2,2,2,False,-0.16792075781616805,-0.29291063139639617,0.1785958172975753,0.2943662788926723,True,7,,,,False,0,,,,False,0,0,0,0
6601,CASKIN2,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:E | Oligo:E,0,0,0,0,2,2,2,2,False,-0.11027121892224462,0.02137036977657586,0.17851006755693893,0.5656111346217229,True,7,,,,False,0,,,,False,0,0,0,0
6602,SLC36A1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:E | Oligo:F,0,0,0,0,2,2,2,2,False,-0.23705789636836416,0.2209417298305627,0.17850066058119657,0.31939402620799,True,7,,,,False,0,,,,False,0,0,0,0
6603,STAG3,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:F | Oligo:F,0,0,0,0,2,2,2,2,False,-0.1303614602950579,-0.3558597097578515,0.1783297742809257,0.2605050306632657,True,7,,,,False,0,,,,False,0,0,0,0
6604,FHOD1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:E | Oligo:E,0,0,0,0,2,2,2,2,False,0.4497877675554583,0.14819088538083075,0.1782284250416617,0.4017444706404818,True,7,,,,False,0,,,,False,0,0,0,0
6605,ELOVL4,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,3,Astro;OPC;Oligo,Astro:E | OPC:E | Oligo:F,0,0,0,0,2,1,2,2,False,0.1704165127961978,-0.1779642417050773,0.1779642417050773,0.2233692735697254,True,7,,,,False,0,,,,False,0,0,0,0
6606,SH2D4A,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,3,Astro;Micro;OPC,Astro:F | Micro:E | OPC:E,0,0,0,0,2,1,2,2,False,0.067588201767467,-0.0109576974688793,0.1775730161736779,0.5407266495049807,True,7,,,,False,0,,,,False,0,0,0,0
6607,ASH1L-AS1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:E | Oligo:E,0,0,0,0,2,2,2,2,False,0.29456553686284986,-0.2629803384456219,0.17744669483219985,0.4955988426705994,True,7,,,,False,0,,,,False,0,0,0,0
6608,KCNQ5,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:E | Oligo:E,0,0,0,0,2,2,2,2,False,0.4848850709611586,-0.0048942874245362,0.1768343221110856,0.5802533670891432,True,7,,,,False,0,,,,False,0,0,0,0
6609,PACRG,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,-0.2809985903842074,0.0989329157074014,0.17673212029222035,0.3196161158097248,True,7,,,,False,0,,,,False,0,0,0,0
6610,UBL7,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:F | Oligo:F,0,0,0,0,2,2,2,2,False,-0.49268161602733895,-0.011995254699248094,0.17656193201774506,0.3251820464538191,True,7,-0.3359570360909778,0.5165774735868599,0.8768494707880053,False,4,0.7190708740556535,0.2704851336574523,0.3630497395388115,False,2,0,0,0
6611,RPL39,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,3,Astro;Micro;Oligo,Astro:E | Micro:E | Oligo:F,0,0,0,0,2,1,2,2,False,-0.1276191188709803,0.1762901789612372,0.1762901789612372,0.2179266946688947,True,7,,,,False,0,,,,False,0,0,0,0
6612,SCRG1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:E | Oligo:F,0,0,0,0,2,2,2,2,False,0.12245521658144545,0.2518683991040719,0.17615887637377745,0.2948790793634889,True,7,,,,False,0,,,,False,0,0,0,0
6613,GSE1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:E | Oligo:E,0,0,0,0,2,2,2,2,False,-0.13348953429958071,0.17529350988893255,0.17600555471473678,0.4104826266443471,True,7,,,,False,0,,,,False,0,0,0,0
6614,FLI1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:E | Oligo:E,0,0,0,0,2,2,2,2,False,0.4595129873728757,0.2557023775520814,0.17593174869806164,0.4096069791777683,True,7,,,,False,0,0.6688526350396005,0.3138131380620319,0.4067658214744228,False,3,0,0,0
6615,GABRR1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:E | Oligo:F,0,0,0,0,2,2,2,2,False,0.33455211996652223,0.17551919509241165,0.17551919509241165,0.2505142061406786,True,7,,,,False,0,,,,False,0,0,0,0
6616,CHCHD10,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:E | Oligo:F,0,0,0,0,2,2,2,2,False,-0.2158252848957901,-0.3742168458369237,0.17549749951861815,0.4292982816780269,True,7,,,,False,0,0.8332944441841468,0.2667134149138961,0.3590575210432856,False,1,0,0,0
6617,GPC2,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,3,Micro;OPC;Oligo,Micro:E | OPC:E | Oligo:F,0,0,0,0,2,1,2,2,False,-0.225776837257808,0.1464313639544429,0.175373659952449,0.4053995354074626,True,7,,,,False,0,-1.00788396961592,0.2710101279387711,0.3635008510733137,False,1,0,0,0
6618,PPP2R5B,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:E | Oligo:E,0,0,0,0,2,2,2,2,False,-0.0682440142487577,-0.18609092780480954,0.1753666815282057,0.2359465601052408,True,7,,,,False,0,,,,False,0,0,0,0
6619,DPP10,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:E | Oligo:F,0,0,0,0,2,2,2,2,False,0.1248976621680635,0.2670220585969425,0.1752376824172036,0.3186006602290901,True,7,-1.9177807618607543,0.0060774692957712,0.6683254348218739,False,2,-2.9616858081532595,0.0005968675813704,0.0067492747334748,False,0,0,0,0
6620,TSHZ2,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:F | Oligo:F,0,0,0,0,2,2,2,2,False,0.17355463073206565,0.3864115627316475,0.1752069729597837,0.899187114305693,True,7,,,,False,0,,,,False,0,0,0,0
6621,LRRC45,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,-0.013556300614837397,-0.20457505753944827,0.1750282943176952,0.3227423199315462,True,7,,,,False,0,,,,False,0,0,0,0
6622,MEIS2,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:E | Oligo:E,0,0,0,0,2,2,2,2,False,-0.002310125083148349,0.32674002122893736,0.17491659961739262,0.7410184163852662,True,7,0.4348455091848358,0.4789996969849367,0.8768494707880053,False,2,-0.6817583296146492,0.0797061921302979,0.1469889628689325,False,0,0,0,0
6623,FCGBP,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,0.9028977944379015,-0.17487462991371705,0.17487462991371705,0.3474774104409275,True,7,-0.4204512491530963,0.4795796721439858,0.8768494707880053,False,1,,,,False,0,0,0,0
6624,MRPL51,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:E | Oligo:E,0,0,0,0,2,2,2,2,False,-0.015783509804817797,-0.20023858024788094,0.1747636769353717,0.2033274756380826,True,7,,,,False,0,,,,False,0,0,0,0
6625,ARHGAP27,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,-0.02820398139974721,-0.28271541245864806,0.1747552488032446,0.3355049310572121,True,7,,,,False,0,,,,False,0,0,0,0
6626,MYLPF,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,0.004263492785569499,1.017253576448586,0.17449908030026834,0.7320125645385502,True,7,,,,False,0,1.8908914679015008,0.0892014447129181,0.1591364958812594,False,4,0,0,0
6627,LRRIQ3,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:F | Oligo:F,0,0,0,0,2,2,2,2,False,0.6351681975662633,-0.2112595686358012,0.17424303500801192,0.4425812789359335,True,7,,,,False,0,,,,False,0,0,0,0
6628,TRMT2B,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,-0.12892128449427476,0.1904181632650259,0.17419092336942185,0.2384159113958232,True,7,,,,False,0,,,,False,0,0,0,0
6629,DBN1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,3,Astro;OPC;Oligo,Astro:E | OPC:E | Oligo:F,0,0,0,0,2,1,2,2,False,0.3419652610535255,0.0288887943367199,0.1741535965943201,0.3975785317866884,True,7,-0.1857393792971109,0.7615036226488751,0.9185138098984994,False,0,,,,False,0,0,0,0
6630,ABHD12B,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,3,Micro;OPC;Oligo,Micro:F | OPC:E | Oligo:E,0,0,0,0,2,1,2,2,False,0.8989229571104355,-0.0875745194375026,0.1741236258573037,0.5282454051729057,True,7,,,,False,0,,,,False,0,0,0,0
6631,DNAH7,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:E | Oligo:F,0,0,0,0,2,2,2,2,False,0.19677722667572994,0.1745782560687463,0.17386590497025567,1.0279967538076762,True,7,,,,False,0,,,,False,0,0,0,0
6632,PPP1R11,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:E | Oligo:F,0,0,0,0,2,2,2,2,False,0.4311072950061128,-0.09065300787728361,0.17376259493556326,0.3104071603374032,True,7,-0.1404705652103217,0.8540238868174517,0.9503389531375188,False,0,,,,False,0,0,0,0
6633,PQLC2,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,-0.28146298424413463,-0.14301277184077793,0.1735894909164057,0.3268626008231979,True,7,,,,False,0,,,,False,0,0,0,0
6634,NEFL,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,3,Astro;Micro;Oligo,Astro:E | Micro:E | Oligo:F,0,0,0,0,2,1,2,2,False,-0.173588371025938,-1.602031882001598,0.173588371025938,0.4886008430342402,True,7,-0.3773535686062139,0.3360174510118436,0.8768494707880053,False,2,3.705883120015248,0.0950599605753628,0.1664705614073991,False,0,0,0,0
6635,MOCOS,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,3,Astro;Micro;OPC,Astro:F | Micro:E | OPC:E,0,0,0,0,2,1,2,2,False,-0.1735719594730189,-0.309792069768637,0.1735719594730189,0.2859852175858224,True,7,,,,False,0,,,,False,0,0,0,0
6636,DYRK3,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,3,Astro;OPC;Oligo,Astro:F | OPC:E | Oligo:E,0,0,0,0,2,1,2,2,False,0.4927619539410754,0.1735571121787933,0.1735571121787933,0.7019574200793994,True,7,,,,False,0,-3.019693843715629,0.0026507112972789,0.0174799513242345,True,1,0,0,0
6637,DANT2,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,-0.24038469652536454,-0.04684342577993379,0.17352825545315853,0.3896441314331623,True,7,,,,False,0,,,,False,0,0,0,0
6638,UBALD1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,0.09177100882307525,0.17800614627073147,0.1734863244985699,0.3139930906876967,True,7,,,,False,0,,,,False,0,0,0,0
6639,B4GALT6,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:F | Oligo:F,0,0,0,0,2,2,2,2,False,-0.15660552157096946,-0.41045462298142443,0.1733013992838865,0.5156800258216151,True,7,,,,False,0,0.5891630971313155,0.0821331350378651,0.1504408340844836,False,1,0,0,0
6640,HMCN1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,3,Micro;OPC;Oligo,Micro:E | OPC:F | Oligo:E,0,0,0,0,2,1,2,2,False,0.4037656485708873,-0.0561865566427476,0.1729243815891976,0.6843862341718132,True,7,,,,False,0,,,,False,0,0,0,0
6641,CLTCL1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:E | Oligo:E,0,0,0,0,2,2,2,2,False,-0.2800795175512299,-0.3042583438693741,0.1724587407992142,0.3150121507702134,True,7,,,,False,0,,,,False,0,0,0,0
6642,KLHL11,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:F | Oligo:F,0,0,0,0,2,2,2,2,False,0.2357606371022633,0.017428693711275353,0.17227171285342074,0.1923778107475132,True,7,,,,False,0,,,,False,0,0,0,0
6643,CYP1B1-AS1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:F | Oligo:F,0,0,0,0,2,2,2,2,False,0.19325170477302636,0.2633208102419245,0.17223687800803616,0.5449578007281289,True,7,,,,False,0,,,,False,0,0,0,0
6644,FRMD8,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,0.2021124555780355,-0.17321005091808558,0.17220152313097264,0.2368125088457798,True,7,,,,False,0,,,,False,0,0,0,0
6645,C16ORF96,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,-0.0422880375085051,-0.30818927529422124,0.1721585804448398,0.4366853802323837,True,6,,,,False,0,,,,False,0,0,0,0
6646,LYPLA2,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:F | Oligo:F,0,0,0,0,2,2,2,2,False,-0.25547046604330303,-0.02204493790587144,0.1719521285837192,0.314136420281584,True,7,-0.3595222526452986,0.4934534410937354,0.8768494707880053,False,4,,,,False,0,0,0,0
6647,LINC01301,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,0.1982428887166769,-0.20083275913906973,0.1716280243064373,0.2414197384978826,True,7,,,,False,0,,,,False,0,0,0,0
6648,GPR85,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,2,Micro;OPC,Micro:E | OPC:E,0,0,0,0,2,0,2,2,True,-0.2401259890661624,-0.2219917744925242,0.17156055305637694,0.3113427517840225,True,7,,,,False,0,,,,False,0,0,0,0
6649,MARCH3,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,0.3195550690683416,-0.002721507548220252,0.1713131467877997,0.5579768731769347,True,7,,,,False,0,,,,False,0,0,0,0
6650,AQP6,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,3,Astro;OPC;Oligo,Astro:E | OPC:F | Oligo:E,0,0,0,0,2,1,2,2,False,1.0904001217680923,-0.0075678483142016,0.1712300014514393,0.3808472067234324,True,7,,,,False,0,,,,False,0,0,0,0
6651,ARPP21,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:E | Oligo:F,0,0,0,0,2,2,2,2,False,0.3535634317204424,0.1064504995527231,0.1712241169044935,0.7200317900656085,True,7,,,,False,0,-2.348245560861326,0.0050558725819275,0.0256443590586006,True,2,0,0,0
6652,TRIM73,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,3,Astro;Micro;Oligo,Astro:E | Micro:F | Oligo:E,0,0,0,0,2,1,2,2,False,-0.1227552837175745,-0.2207980865773503,0.1711853182992637,0.3950637043434764,True,7,,,,False,0,,,,False,0,0,0,0
6653,LNP1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,-0.10305481088939356,0.17117535096924014,0.17117535096924014,0.2017052105251069,True,7,,,,False,0,,,,False,0,0,0,0
6654,FBXW9,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,2,Astro;Micro,Astro:E | Micro:E,0,0,0,0,2,0,2,2,True,-0.2767958345834018,-0.2405395338919747,0.1711635217909924,0.3012478040918869,True,7,,,,False,0,,,,False,0,0,0,0
6655,VCAN,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:E | Oligo:F,0,0,0,0,2,2,2,2,False,0.045006083107834195,0.309381413421822,0.1710186450602078,0.4334503405194518,True,6,-2.3299967285064227,0.0060515973773878,0.6683254348218739,False,2,-1.9388646571979429,0.0052894777051373,0.0262673801221088,False,0,0,0,0
6656,PAPPA-AS1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,2,Astro;OPC,Astro:E | OPC:E,0,0,0,0,2,0,2,2,True,-0.4567199234183919,-0.09258065848347086,0.1709324532028029,0.3216005222358691,True,7,,,,False,0,,,,False,0,0,0,0
6657,RAB11B-AS1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,-0.40891865726937676,0.029788756884135653,0.17091549733071676,0.2769970502541715,True,7,,,,False,0,,,,False,0,0,0,0
6658,C14ORF132,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:E | Oligo:E,0,0,0,0,2,2,2,2,False,-0.17419329771852995,0.1219531757532241,0.1706706456952562,0.2584329107903618,True,7,,,,False,0,,,,False,0,0,0,0
6659,STX1A,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,0.38084950719146665,-0.18561432301041605,0.17014028959009245,0.2622159252213691,True,7,-0.2957726032839147,0.2586482360017758,0.8768494707880053,False,0,0.0948415967689841,0.7078097708785778,0.761007731070488,False,2,0,0,0
6660,HFE,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,3,Astro;Micro;Oligo,Astro:F | Micro:E | Oligo:E,0,0,0,0,2,1,2,2,False,0.1785596920367416,-0.1700103742947384,0.1700103742947384,0.1785596920367416,True,7,,,,False,0,,,,False,0,0,0,0
6661,INPP5F,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,0.2454722902805341,0.0193966963122445,0.1699815866162441,0.1910077680065187,True,7,-0.5763591153913801,0.377055167471288,0.8768494707880053,False,0,1.3661388893716913,0.0879485026546747,0.1577418621518292,False,2,0,0,0
6662,EXTL1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,2,Astro;OPC,Astro:E | OPC:E,0,0,0,0,2,0,2,2,True,0.1698362997058882,0.47626374338976746,0.1698362997058882,0.3173457780329433,True,7,,,,False,0,,,,False,0,0,0,0
6663,DMGDH,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,-0.4321747058973664,-0.09272122704483735,0.1698162766980837,0.3590474216755402,True,7,,,,False,0,,,,False,0,0,0,0
6664,LRWD1,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:E | Oligo:F,0,0,0,0,2,2,2,2,False,0.3255058108830873,-0.09161451516693714,0.1697989759937718,0.2140723358156744,True,7,,,,False,0,,,,False,0,0,0,0
6665,TMEM108,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,0.18007474049437072,0.2346847645687925,0.16976646709045368,0.3138798190085653,True,7,,,,False,0,-0.097756376498921,0.330564931278184,0.4067658214744228,False,1,0,0,0
6666,SLC7A5,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:E | Oligo:F,0,0,0,0,2,2,2,2,False,0.5291359090037151,-0.042399481597749755,0.16949766470773886,0.6141773690446167,True,7,-0.670670493129041,0.3574797399112165,0.8768494707880053,False,1,,,,False,0,0,0,0
6667,DDX56,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:E | OPC:F | Oligo:F,0,0,0,0,2,2,2,2,False,-0.092965796021046,0.16931217568893525,0.16931217568893525,0.2761917748032998,True,7,,,,False,0,,,,False,0,0,0,0
6668,PAQR3,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,0.3196920718343322,-0.27195371876228747,0.16923527498619306,0.2783810582601099,True,7,,,,False,0,,,,False,0,0,0,0
6669,SURF2,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,3,Astro;Micro;Oligo,Astro:E | Micro:F | Oligo:E,0,0,0,0,2,1,2,2,False,-0.2824108913985543,-0.1691337256431809,0.1691337256431809,0.9639092084328386,True,7,,,,False,0,,,,False,0,0,0,0
6670,TMEM256-PLSCR3,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,2,Astro;Oligo,Astro:E | Oligo:E,0,0,0,0,2,0,2,2,True,-0.43830326696185795,-0.16908053244943735,0.16908053244943735,0.3287805030578159,True,6,,,,False,0,,,,False,0,0,0,0
6671,PHYH,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,-0.08734296046787055,-0.0281894683418195,0.1689782273569651,0.2940059383047956,True,7,,,,False,0,0.8162153792217319,0.0334203500772123,0.0798803915537234,False,2,0,0,0
6672,PLAUR,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:E | Micro:F | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,0.29569680628250516,0.05607247988704775,0.1687876163012517,0.3738956076268959,True,7,,,,False,0,1.95558874433231,0.0256879476563487,0.0676890810107691,False,3,0,0,0
6673,HYDIN,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:F | OPC:E | Oligo:E,0,0,0,0,2,2,2,2,False,-0.3874454039638995,0.007575456743463341,0.16858790014782227,0.6609306744939902,True,7,,,,False,0,,,,False,0,0,0,0
6674,ZNF232,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,-0.2002643041197513,-0.21671480012619254,0.16857699830753858,0.3834848645056364,True,7,,,,False,0,,,,False,0,0,0,0
6675,GABRA3,P6_brain_plus_retina_expression,E_brain_plus_retina_expression,5,4,Astro;Micro;OPC;Oligo,Astro:F | Micro:E | OPC:F | Oligo:E,0,0,0,0,2,2,2,2,False,-0.0461980080467887,-0.1685622551523831,0.1685622551523831,0.3128577370735916,True,7,-0.8735297653119467,0.123472184331199,0.8768494707880053,False,2,,,,False,0,0,0,0
